"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","vaccinations","vaccinations_new","vaccinations_residents","vaccinations_residents_new","state","flags"
2020-07-27,2020-11-18T16:55:00.000+01:00,,6385,39,5218,33,1167,6,,,,,,,,,,,,,,,,,,,,,,,,,0.81663,0.18337,0.48,0.52,,,,,,,42.0,,550701,17899,452606,14345,98095,3554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022,0.0023,411542,10230,330696,7575,80846,2655,0.8040946,0.1959054,0.48,0.52,,,113,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,55,-6,50,-5,5,-1,55,-6,50,-5,5,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,715,5,,4,1412,7,1393,7,4855,31,3712,,,,,,"local",""
2020-07-28,2020-11-18T16:55:00.000+01:00,,6542,157,5356,138,1186,19,,,,,,,,,,,,,,,,,,,,,,,,,0.81815,0.18185,0.48,0.52,,,,,,,42.0,,560991,10290,461048,8442,99943,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154,0.0163,416314,4772,334297,3601,82017,1171,0.8036835,0.1963165,0.48,0.52,,,114,1,1,0,0.67,0.33,0.45,0.55,,,84.0,85.0,,,59,4,55,5,4,-1,59,4,55,5,4,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,718,3,,4,1464,52,1452,59,4959,104,3790,,,,,,"local",""
2020-07-29,2020-11-18T16:55:00.000+01:00,,6624,82,5423,67,1201,15,4876,20,3920,15,956,5,371,19,311,17,60,2,88,5,65,2,23,3,1284,38,1121,33,163,5,0.81817,0.1816,,,,,,,,,,,569504,8513,467746,6698,101758,1815,165216,2166,138338,1900,26878,266,373704,4855,304851,3758,68853,1097,13503,1032,8877,618,4626,414,14933,400,13198,355,1735,45,0.8200565,0.1799435,,,,,,,,,,,0.0097,0.01,420269,3955,336985,2688,83284,1267,0.8,0.2,0.48,0.52,,,114,0,1,0,0.67,0.33,0.45,0.55,,,,,,,63,4,57,2,6,2,63,4,57,2,6,2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,6,729,11,,5,1478,14,1476,24,5027,68,3833,,,,,,"local",""
2020-07-30,2020-11-18T16:55:00.000+01:00,,6702,78,5491,68,1211,10,4909,33,3949,29,960,4,381,10,319,8,62,2,91,3,68,3,23,0,1316,32,1149,28,167,4,0.81902,0.18098,,,,,,,,,,,581366,11862,477493,9747,103873,2115,168531,3317,141170,2834,27361,483,381065,7361,310823,5972,70242,1389,13951,448,9173,296,4778,152,15592,659,13762,564,1830,95,0.8200587,0.1799413,,,,,,,,,,,0.0066,0.007,425230,4961,340633,3648,84597,1313,0.8,0.2,0.48,0.52,,,114,0,1,0,0.67,0.33,0.45,0.55,,,,,,,55,-8,48,-9,7,1,55,-8,48,-9,7,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,6,732,3,,5,1393,-85,1438,-38,5190,163,3939,,,,,,"local",""
2020-07-31,2020-11-18T16:55:00.000+01:00,,6800,98,5568,77,1232,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591817,10451,486180,8687,105637,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0094,0.0089,429504,4274,343789,3156,85715,1118,,,,,,,116,2,1,0,,,,,,,,,,,53,-2,47,-1,6,-1,53,-2,47,-1,6,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,739,7,,5,1368,-25,1427,-11,5311,121,4025,,,,,,"local",""
2020-08-01,2020-11-18T16:55:00.000+01:00,,6862,62,5616,48,1246,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599269,7452,492371,6191,106898,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084,0.0078,432508,3004,346032,2243,86476,761,,,,,,,117,1,1,0,,,,,,,,,,,57,4,51,4,6,0,57,4,51,4,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,741,2,,5,1349,-19,1405,-22,5391,80,4094,,,,,,"local",""
2020-08-02,2020-11-18T16:55:00.000+01:00,,6871,9,5623,7,1248,2,4985,6,4010,5,975,1,396,0,330,0,66,0,95,0,70,0,25,0,1390,3,1207,2,183,1,0.81809,0.18191,,,,,,,,,,,600295,1026,493233,862,107062,164,173644,216,145442,170,28202,46,392751,739,320616,634,72135,105,14841,24,9748,15,5093,9,16718,45,14722,39,1996,6,0.8202559,0.1797441,,,,,,,,,,,0.0088,0.0081,432944,436,346366,334,86578,102,0.8,0.2,0.48,0.52,,,118,1,1,0,0.68,0.32,0.45,0.55,,,,,,,61,4,54,3,7,1,61,4,54,3,7,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,746,5,,5,1249,-100,1326,-79,5499,108,4179,,,,,,"local",""
2020-08-03,2020-11-18T16:55:00.000+01:00,,6924,53,5672,49,1252,4,5002,17,4026,16,976,1,408,12,341,11,67,1,97,2,72,2,25,0,1412,22,1227,20,185,2,0.81856,0.18144,,,,,,,,,,,607675,7380,499469,6236,108206,1144,175065,1421,146721,1279,28344,142,397320,4569,324594,3978,72726,591,15730,889,10261,513,5469,376,17164,446,15120,398,2044,48,0.8206067,0.1793933,,,,,,,,,,,0.0072,0.0079,435905,2961,348519,2153,87386,808,0.8,0.2,0.48,0.52,,,118,0,1,0,0.68,0.32,0.45,0.55,,,,,,,59,-2,52,-2,7,0,59,-2,52,-2,7,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,6,756,10,,6,1265,16,1349,23,5536,37,4205,,,,,,"local",""
2020-08-04,2020-11-18T16:55:00.000+01:00,,7016,92,5751,79,1265,13,5032,30,4051,25,981,5,435,27,365,24,70,3,101,4,75,3,26,1,1443,31,1254,27,189,4,0.81943,0.18057,,,,,,,,,,,616883,9208,507277,7808,109606,1400,177525,2465,148796,2080,28729,385,402608,5288,329254,4660,73354,628,16523,793,10723,462,5800,331,17766,602,15651,531,2115,71,0.8209732,0.1790268,,,,,,,,,,,0.0101,0.0101,439321,3416,351026,2507,88295,909,0.8,0.2,0.48,0.52,,,118,0,1,0,0.68,0.32,0.45,0.55,,,,,,,47,-12,42,-10,5,-2,47,-12,42,-10,5,-2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,760,4,,6,1268,3,1371,22,5625,89,4262,,,,,,"local",""
2020-08-05,2020-11-18T16:55:00.000+01:00,,7082,66,5805,54,1277,12,5065,33,4077,26,988,7,435,0,365,0,70,0,105,4,78,3,27,1,1472,29,1279,25,193,4,0.81942,0.18058,,,,,,,,,,,628520,11637,517325,10048,111195,1589,179861,2331,150728,1927,29133,404,410655,8047,336402,7148,74253,899,17159,636,11150,427,6009,209,18329,563,16131,480,2198,83,0.8217376,0.1782624,,,,,,,,,,,0.0057,0.0054,443167,3846,353958,2932,89209,914,0.8,0.2,0.48,0.52,,,119,1,1,0,0.68,0.32,0.45,0.55,,,,,,,51,4,42,0,9,4,51,4,42,0,9,4,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,763,3,,5,1206,-62,1329,-42,5752,127,4357,,,,,,"local",""
2020-08-06,2020-11-18T16:55:00.000+01:00,,7122,40,5838,33,1284,7,5080,15,4090,13,990,2,435,0,365,0,70,0,105,0,78,0,27,0,1497,25,1299,20,198,5,0.81945,0.18055,,,,,,,,,,,635819,7299,523527,6202,112292,1097,182445,2584,152834,2106,29611,478,414304,3649,339743,3341,74561,308,17750,591,11490,340,6260,251,18769,440,16501,370,2268,70,0.8220343,0.1779657,,,,,,,,,,,0.0055,0.0053,445418,2251,355642,1684,89776,567,0.8,0.2,0.48,0.52,,,119,0,1,0,0.68,0.32,0.45,0.55,,,,,,,48,-3,42,0,6,-3,48,-3,42,0,6,-3,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,765,2,,5,1148,-58,1290,-39,5850,98,4429,,,,,,"local",""
2020-08-07,2020-11-18T16:55:00.000+01:00,,7178,56,5884,46,1294,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643662,7843,530432,6905,113230,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072,0.0067,447691,2273,357438,1796,90253,477,,,,,,,120,1,1,0,,,,,,,,,,,49,1,41,-1,8,2,49,1,41,-1,8,2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,777,12,,5,1104,-44,1258,-32,5949,99,4506,,,,,,"local",""
2020-08-08,2020-11-18T16:55:00.000+01:00,,7214,36,5913,29,1301,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650290,6628,536337,5905,113953,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055,0.0049,449568,1877,358915,1477,90653,400,,,,,,,121,1,1,0,,,,,,,,,,,47,-2,39,-2,8,0,47,-2,39,-2,8,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,782,5,,6,998,-106,1172,-86,6090,141,4620,,,,,,"local",""
2020-08-09,2020-11-18T16:55:00.000+01:00,,7225,11,5920,7,1305,4,5128,7,4130,5,998,2,450,0,379,0,71,0,108,0,80,0,28,0,1534,4,1325,2,209,2,0.81911,0.18089,,,,,,,,,,,650816,526,536684,347,114132,179,186704,312,156437,232,30267,80,422905,0,347780,0,75125,0,19061,174,12269,83,6792,91,19505,35,17130,27,2375,8,0.8232592,0.1767408,,,,,,,,,,,0.021,0.0202,449810,242,359036,121,90774,121,0.8,0.2,0.48,0.52,,,122,1,1,0,0.68,0.32,0.45,0.55,,,,,,,41,-6,35,-4,6,-2,41,-6,35,-4,6,-2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,783,1,,5,929,-69,1121,-51,6169,79,4677,,,,,,"local",""
2020-08-10,2020-11-18T16:55:00.000+01:00,,7251,26,5945,25,1306,1,5139,11,4140,10,999,1,453,3,382,3,71,0,109,1,81,1,28,0,1545,11,1336,11,209,0,0.81962,0.18038,,,,,,,,,,,656894,6078,542222,5538,114672,540,188310,1606,157867,1430,30443,176,426606,3701,351315,3535,75291,166,19523,462,12547,278,6976,184,19788,283,17390,260,2398,23,0.8239777,0.1760223,,,,,,,,,,,0.0043,0.0045,451406,1596,360329,1293,91077,303,0.8,0.2,0.48,0.52,,,123,1,1,0,0.68,0.32,0.46,0.54,,,,,,,45,4,41,6,4,-2,45,4,41,6,4,-2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,786,3,,4,902,-27,1100,-21,6221,52,4722,,,,,,"local",""
2020-08-11,2020-11-18T16:55:00.000+01:00,,7309,58,5989,44,1320,14,5166,27,4162,22,1004,5,453,0,382,0,71,0,113,4,82,1,31,3,1572,27,1357,21,215,6,0.81914,0.18086,,,,,,,,,,,664557,7663,548838,6616,115719,1047,190533,2223,159729,1862,30804,361,430304,3698,354845,3530,75459,168,20740,1217,13312,765,7428,452,20252,464,17782,392,2470,72,0.8244849,0.1755151,,,,,,,,,,,0.0076,0.0067,453697,2291,362042,1713,91655,578,0.8,0.2,0.48,0.52,,,123,0,1,0,0.68,0.32,0.46,0.54,,,,,,,44,-1,41,0,3,-1,44,-1,41,0,3,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,793,7,,5,920,18,1109,9,6261,40,4757,,,,,,"local",""
2020-08-12,2020-11-18T16:55:00.000+01:00,,7373,64,6044,55,1329,9,5194,28,4187,25,1007,3,457,4,385,3,72,1,118,5,85,3,33,2,1599,27,1381,24,218,3,0.81949,0.18051,,,,,,,,,,,670107,5550,553606,4768,116501,782,192779,2246,161601,1872,31178,374,432548,2244,357015,2170,75533,74,21416,676,13717,405,7699,271,20607,355,18066,284,2541,71,0.8247531,0.1752469,,,,,,,,,,,0.0116,0.0115,455346,1649,363279,1237,92067,412,0.8,0.2,0.48,0.52,,,123,0,1,0,0.68,0.32,0.46,0.54,,,,,,,38,-6,37,-4,1,-2,38,-6,37,-4,1,-2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,799,6,,5,830,-90,1037,-72,6415,154,4884,,,,,,"local",""
2020-08-13,2020-11-18T16:55:00.000+01:00,,7410,37,6077,33,1333,4,5215,21,4204,17,1011,4,462,5,390,5,72,0,120,0,87,0,33,0,1608,11,1390,11,218,0,0.81985,0.18015,,,,,,,,,,,675511,5404,558249,4643,117262,761,194722,1946,163173,1577,31549,369,435154,2604,359456,2439,75698,165,22008,582,14099,375,7909,207,20833,244,18275,222,2558,22,0.8250171,0.1749829,,,,,,,,,,,0.0067,0.0071,456962,1616,364483,1204,92479,412,0.8,0.2,0.48,0.52,,,123,0,1,0,0.68,0.32,0.46,0.54,,,,,,,38,0,35,-2,3,2,38,0,35,-2,3,2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,805,6,,6,781,-49,1012,-25,6501,86,4942,,,,,,"local",""
2020-08-14,2020-11-18T16:55:00.000+01:00,,7444,34,6103,26,1341,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684960,9449,566678,8429,118282,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036,0.0031,459561,2599,366564,2081,92997,518,,,,,,,124,1,1,0,,,,,,,,,,,44,6,40,5,4,1,44,6,40,5,4,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,807,2,,4,738,-43,954,-58,6577,76,5025,,,,,,"local",""
2020-08-15,2020-11-18T16:55:00.000+01:00,,7463,19,6118,15,1345,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687992,3032,569228,2550,118764,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063,0.0059,460576,1015,367266,702,93310,313,,,,,,,124,0,1,0,,,,,,,,,,,32,-12,29,-11,3,-1,32,-12,29,-11,3,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,809,2,,4,658,-80,886,-68,6676,99,5108,,,,,,"local",""
2020-08-16,2020-11-18T16:55:00.000+01:00,,7474,11,6124,6,1350,5,5246,3,4229,3,1017,0,465,0,392,0,73,0,126,4,89,2,37,2,1632,4,1408,1,224,3,0.81912,0.18088,,,,,,,,,,,688764,772,569712,484,119052,288,198469,193,166287,165,32182,28,442436,0,366321,0,76115,0,23588,552,15042,299,8546,253,21442,23,18767,16,2675,7,0.825759,0.174241,,,,,,,,,,,0.0143,0.0124,460975,399,367436,170,93539,229,0.8,0.2,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,37,5,34,5,3,0,37,5,34,5,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,809,0,,4,605,-53,834,-52,6740,64,5166,,,,,,"local",""
2020-08-17,2020-11-18T16:55:00.000+01:00,,7504,30,6147,23,1357,7,5264,18,4245,16,1019,2,467,2,393,1,74,1,130,4,91,2,39,2,1638,6,1412,4,226,2,0.81891,0.18109,,,,,,,,,,,692782,4018,573156,3444,119626,574,200191,1722,167767,1480,32424,242,443906,1469,367689,1367,76217,102,24094,506,15344,302,8750,204,21725,282,19019,251,2706,31,0.8259252,0.1740748,,,,,,,,,,,0.0075,0.0067,462206,1231,368330,894,93876,337,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,32,-5,28,-6,4,1,32,-5,28,-6,4,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,813,4,,4,621,16,843,9,6754,14,5180,,,,,,"local",""
2020-08-18,2020-11-18T16:55:00.000+01:00,,7571,67,6205,58,1366,9,5288,24,4268,23,1020,1,471,4,397,4,74,0,145,16,103,12,42,4,1662,23,1431,19,231,4,0.81932,0.18068,,,,,,,,,,,699313,6531,578769,5613,120544,918,202073,1873,169315,1542,32758,331,447233,3324,370770,3078,76463,246,24978,885,15942,598,9036,287,22131,398,19368,342,2763,56,0.8262243,0.1737757,,,,,,,,,,,0.0103,0.0103,464183,1977,369735,1405,94448,572,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,33,1,30,2,3,-1,33,1,30,2,3,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,818,5,,3,628,7,849,6,6814,60,5232,,,,,,"local",""
2020-08-19,2020-11-18T16:55:00.000+01:00,,7643,72,6259,54,1384,18,5317,30,4291,24,1026,6,471,1,397,1,74,0,160,15,115,12,45,3,1689,25,1449,16,240,9,0.81865,0.18135,,,,,,,,,,,709566,10253,587391,8622,122175,1631,204190,2107,170997,1673,33193,434,453833,6599,376516,5744,77317,855,26031,1055,16715,775,9316,280,22575,435,19738,362,2837,73,0.826411,0.173589,,,,,,,,,,,0.007,0.0063,466964,2781,371712,1977,95252,804,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,34,1,31,1,3,0,34,1,31,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,819,1,,3,609,-19,818,-31,6904,90,5317,,,,,,"local",""
2020-08-20,2020-11-18T16:55:00.000+01:00,,7710,67,6318,59,1392,8,5342,28,4314,26,1028,2,477,6,402,5,75,1,165,8,120,7,45,1,1720,25,1475,21,245,4,0.81918,0.18082,,,,,,,,,,,715659,6093,592374,4983,123285,1110,206316,2071,172680,1629,33636,442,456776,2930,379038,2509,77738,421,26760,740,17237,531,9523,209,22922,321,20041,281,2881,40,0.8263433,0.1736567,,,,,,,,,,,0.0111,0.0118,468685,1721,372892,1180,95793,541,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,40,6,37,6,3,0,40,6,37,6,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,823,4,,2,610,1,814,-4,6970,66,5380,,,,,,"local",""
2020-08-21,2020-11-18T16:55:00.000+01:00,,7768,58,6368,50,1400,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725195,9536,600247,7873,124948,1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061,0.0064,471087,2402,374559,1667,96528,735,,,,,,,124,0,1,0,,,,,,,,,,,27,-13,26,-11,1,-2,27,-13,26,-11,1,-2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,826,3,,3,631,21,815,1,7007,37,5429,,,,,,"local",""
2020-08-22,2020-11-18T16:55:00.000+01:00,,7795,27,6387,19,1408,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731917,6722,605840,5593,126077,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.0034,472865,1778,375764,1205,97101,573,,,,,,,124,0,1,0,,,,,,,,,,,32,5,31,5,1,0,32,5,31,5,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,827,1,,2,595,-36,771,-44,7070,63,5492,,,,,,"local",""
2020-08-23,2020-11-18T16:55:00.000+01:00,,7809,14,6396,9,1413,5,5327,3,4297,2,1030,1,478,0,403,0,75,0,188,2,137,1,51,1,1801,0,1546,0,255,0,0.81896,0.18104,,,,,,,,,,,733134,1217,606836,996,126298,221,209457,352,175106,296,34351,56,466602,367,387302,340,79300,27,28549,395,18545,274,10004,121,25600,47,22450,38,3150,9,0.826344,0.173656,,,,,,,,,,,0.0116,0.009,473257,392,376021,257,97236,135,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,31,-1,30,-1,1,0,31,-1,30,-1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,828,1,,3,572,-23,736,-35,7107,37,5536,,,,,,"local",""
2020-08-24,2020-11-18T16:55:00.000+01:00,,7844,35,6424,28,1420,7,5348,21,4315,18,1033,3,488,2,410,2,78,0,192,5,139,2,53,3,1810,7,1553,6,257,1,0.8187,0.1813,,,,,,,,,,,736554,3420,609643,2807,126911,613,211506,2047,176816,1708,34690,339,467022,379,387690,354,79332,25,29211,682,18993,466,10218,216,25912,278,22720,240,3192,38,0.8263043,0.1736957,,,,,,,,,,,0.0103,0.01,474282,1025,376729,708,97553,317,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,32,1,31,1,1,0,32,1,31,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,830,2,,2,599,27,760,24,7115,8,5540,,,,,,"local",""
2020-08-25,2020-11-18T16:55:00.000+01:00,,7935,91,6500,76,1435,15,5382,35,4344,30,1038,5,488,0,410,0,78,0,215,24,157,19,58,5,1843,31,1581,26,262,5,0.81887,0.18113,,,,,,,,,,,744781,8227,616405,6762,128376,1465,213754,2248,178634,1818,35120,430,471774,4752,391613,3923,80161,829,29870,675,19507,525,10363,150,26409,475,23140,403,3269,72,0.8262176,0.1737824,,,,,,,,,,,0.011,0.0112,476421,2139,378138,1409,98283,730,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,33,1,31,0,2,1,33,1,31,0,2,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,834,4,,2,664,65,816,56,7140,25,5560,,,,,,"local",""
2020-08-26,2020-11-18T16:55:00.000+01:00,,7997,62,6551,51,1446,11,,,4361,21,,,,,415,5,,,,,166,11,,,,,1601,14,,,,,,,,,,,,,,,751922,7141,622395,5990,129527,1151,,,180426,1793,,,,,394668,3054,,,,,20111,621,,,,,23635,454,,,,,,,,,,,,,,,0.0086,0.0085,,,379503,1365,,,,,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,27,-6,25,-6,2,0,27,-6,25,-6,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,838,4,,3,,,806,-10,,,5621,,,,,,"local",""
2020-08-27,2020-11-18T16:55:00.000+01:00,,8043,46,6588,37,1455,9,,,4369,10,,,,,424,9,,,,,177,11,,,,,1610,7,,,,,,,,,,,,,,,762098,10176,630532,8137,131566,2039,,,181710,1294,,,,,400359,5693,,,,,20774,674,,,,,24083,421,,,,,,,,,,,,,,,0.0046,0.0045,,,381251,1748,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,30,3,28,3,2,0,30,3,28,3,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,845,7,,3,,,780,-26,,,5684,,,,,,"local",""
2020-08-28,2020-11-18T16:55:00.000+01:00,,8092,49,6633,45,1459,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770839,8741,637454,6922,133385,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065,,,382762,1511,,,,,,,,,124,0,1,0,,,,,,,,,,,25,-5,21,-7,4,2,25,-5,21,-7,4,2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,849,4,,3,,,788,8,,,5721,,,,,,"local",""
2020-08-29,2020-11-18T16:55:00.000+01:00,,8144,52,6681,48,1463,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778670,7831,644144,6690,134526,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072,,,384311,1549,,,,,,,,,124,0,1,0,,,,,,,,,,,23,-2,20,-1,3,-1,23,-2,20,-1,3,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,850,1,,3,,,806,18,,,5751,,,,,,"local",""
2020-08-30,2020-11-18T16:55:00.000+01:00,,8148,4,6685,4,1463,0,,,4405,2,,,,,433,0,,,,,187,1,,,,,1652,1,,,,,,,,,,,,,,,779824,1154,645102,958,134722,196,,,185601,257,,,,,408152,191,,,,,22200,198,,,,,25191,72,,,,,,,,,,,,,,,0.005600000000000001,0.0042,,,384544,233,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,27,4,25,5,2,-1,27,4,25,5,2,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,851,1,,3,,,785,-21,,,5776,,,,,,"local",""
2020-08-31,2020-11-18T16:55:00.000+01:00,,8177,29,6709,24,1468,5,,,4417,13,,,,,436,3,,,,,188,1,,,,,1661,7,,,,,,,,,,,,,,,786072,6248,650405,5303,135667,945,,,187022,1425,,,,,411195,2844,,,,,22749,569,,,,,25654,397,,,,,,,,,,,,,,,0.0046,0.0045,,,385815,1271,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,28,1,26,1,2,0,28,1,26,1,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,860,9,,4,,,802,17,,,5783,,,,,,"local",""
